id,setting
34358,private
39510,private
37907,private
45466,public
63540,public
68308,private
53495,private
15732,private
3004,public
27187,private
34348,public
4359,public
58301,public
9182,public
23222,private
15871,private
5516,private
11086,public
44998,public
16883,public
74457,public
19728,public
2579,private
10482,public
106631,public
78923,private
92850,private
103162,private
53874,public
5167,private
72539,public
62050,private
11044,public
45659,public
57372,public
56224,private
63893,private
48986,private
28807,private
8606,public
35307,private
96795,public
34235,private
63571,private
37402,private
75227,private
88576,private
77926,public
20694,private
48219,private
80436,private
12560,private
124899,public
101203,private
8356,public
65470,private
66950,private
1899,public
44237,private
101141,private
105844,public
102373,private
31443,private
121687,private
42401,public
67960,public
8821,private
92105,private
44037,public
21173,private
64263,private
77694,public
106793,private
10046,public
1003,public
92617,public
48282,private
11810,public
104586,public
88724,public
91782,public
20565,private
103210,public
42894,public
110312,public
87961,private
47632,private
78185,private
10566,public
117947,private
55923,public
24664,public
18851,private
65712,public
25233,public
17966,private
85706,public
1717,private
116704,public
27631,public
105451,private
123393,public
16378,private
19323,private
45090,public
48506,private
84221,private
64849,private
105295,public
103202,public
6387,private
31511,private
101599,public
67907,public
13541,private
59484,private
19120,private
98833,private
60577,private
33042,public
29395,public
119082,private
81315,private
20689,private
66442,public
82122,public
70715,public
63643,private
50282,private
821,private
110317,private
63093,public
38614,public
95322,private
22508,public
48357,public
113385,public
41203,private
96846,public
107086,public
125702,private
94030,private
96407,public
84708,public
35030,public
106574,private
23765,public
106259,private
53196,private
45432,private
29842,private
65321,public
111677,public
14654,public
85341,public
104720,private
119160,public
35629,public
86578,public
104558,private
114529,private
44946,public
38939,private
109799,public
97687,public
28646,public
111213,public
102907,private
97639,private
81341,private
36806,private
98337,private
109236,public
86712,public
31193,private
51865,public
19105,private
61877,private
73433,public
63737,public
85583,public
81281,private
31217,public
40621,private
78247,private
36693,public
37431,public
46464,private
68420,private
122740,private
73797,public
104758,public
29964,private
1361,private
22657,public
42979,public
11026,private
125661,private
42756,private
50669,private
118624,public
66145,private
85066,public
103977,public
4513,public
65918,public
26841,public
112053,public
50192,private
14365,private
98813,private
87007,private
78750,private
34792,private
125028,public
43761,private
69725,private
25148,private
60706,public
50281,public
92567,public
112220,private
75937,private
961,public
94198,private
29955,private
118419,public
26900,private
77924,private
77219,public
53092,private
122601,private
71849,public
113769,private
93072,public
46600,public
118630,public
7468,public
112584,private
109681,private
1976,public
95157,private
7632,public
30913,public
7706,private
43343,public
23978,private
33761,private
53061,public
27667,public
5743,private
69154,public
83899,private
59682,private
44613,public
37103,public
91750,private
120109,public
41362,public
121885,private
57419,private
35412,public
55244,public
7114,private
102702,private
9969,private
101050,public
21999,public
85415,private
112904,private
44164,public
97802,private
122430,private
116803,public
81960,private
3717,private
55003,public
109567,public
45418,public
53978,private
71415,private
84595,private
7124,public
106141,private
18215,private
83733,private
70865,public
14212,public
30046,private
66089,public
36266,public
11686,public
64647,public
37994,public
85892,public
100195,private
66828,private
92077,private
62642,private
112207,public
111048,private
123710,public
82005,private
80610,public
43997,private
114843,private
16822,public
38892,public
52470,private
39973,public
80213,public
103612,public
7099,private
6080,public
55249,public
69134,public
74702,private
75922,public
25760,private
20028,private
118867,private
24,private
45650,private
53374,public
61994,private
17208,public
99900,public
103776,public
85897,private
33995,private
62552,private
68286,private
121080,public
107506,public
18774,public
74734,private
75532,public
83143,public
7731,public
14662,private
68424,private
98156,public
60977,private
1138,public
86245,private
5010,public
67015,public
113301,public
51528,private
21429,public
48591,private
112803,public
26969,private
77699,public
78911,public
69207,private
122671,private
89696,public
120519,private
82596,private
76088,public
26664,public
92615,public
105224,private
16568,public
69232,public
15881,public
56243,private
57364,public
49708,public
68356,private
83838,private
107843,public
121436,public
73815,public
73714,public
12720,private
64869,public
66758,private
113561,private
12688,private
57284,private
91862,public
5454,public
122065,private
61459,public
49928,public
79870,public
19180,public
119966,public
101078,public
121061,private
124523,private
2544,public
335,public
93032,private
109272,public
72536,public
95156,private
56942,private
607,private
62578,private
94315,private
112514,private
49193,private
50766,private
67321,public
91621,private
89973,public
57907,private
116631,private
66830,private
89287,private
113033,private
96660,private
122602,private
89158,private
102509,private
27738,public
70164,public
61602,private
13812,private
9465,private
26762,private
107159,public
57027,private
123121,private
12567,private
107191,public
37897,private
68676,private
101670,public
58705,public
91616,public
86387,private
24259,public
96970,public
5212,private
114396,private
123025,public
94856,public
37896,private
92103,public
581,private
37493,public
19002,private
124146,private
33428,private
15556,public
26647,public
114944,private
101569,private
79448,private
51334,private
63869,public
124564,private
123406,private
43169,private
32704,public
64873,private
62038,private
45107,public
50722,public
114256,public
82422,public
68647,public
77061,public
40955,public
51511,private
17123,private
68492,public
117094,public
84045,private
60381,private
62338,public
50187,public
100796,private
17731,public
68713,private
59742,private
125236,private
38397,public
96867,private
45029,private
42305,private
46859,private
394,public
65379,private
100217,private
42154,private
104729,private
17702,private
38042,private
5061,private
125439,private
48354,public
69604,private
102331,public
122390,private
89819,private
39519,private
30223,public
82293,public
121686,private
86577,private
