id,class
42275,attack
124546,normal
113449,normal
46656,attack
53270,normal
27534,normal
107724,normal
72515,attack
27116,normal
67543,attack
121753,normal
16319,attack
29019,attack
1466,normal
41964,attack
112560,normal
7333,normal
84565,attack
115531,normal
87504,attack
4417,normal
104324,normal
31809,normal
41211,attack
4813,normal
34307,normal
112222,normal
86973,normal
29079,attack
4790,attack
111771,normal
78289,attack
83880,normal
40754,normal
43438,attack
1191,attack
114715,normal
123834,attack
91455,attack
65082,attack
43001,attack
47521,normal
85777,normal
62232,attack
24769,normal
43071,attack
28798,normal
99734,attack
103028,attack
93242,attack
98564,attack
18695,normal
118705,attack
90475,normal
17965,normal
107002,attack
117911,normal
82770,attack
25347,normal
99504,normal
78544,normal
73975,normal
56955,attack
61571,attack
22285,normal
2687,normal
96027,attack
65162,normal
29885,normal
9360,normal
111572,attack
99030,normal
13299,normal
57157,normal
21291,normal
56287,normal
77396,attack
11410,attack
14180,attack
32721,normal
7010,normal
119268,attack
118558,normal
119093,attack
75004,attack
26981,normal
71928,normal
83433,attack
101208,attack
70609,normal
112703,attack
46529,normal
84986,normal
28510,attack
32493,normal
2059,normal
58447,attack
9629,normal
16639,normal
116289,attack
60866,normal
82382,normal
11049,attack
2360,normal
29973,attack
39295,normal
32891,normal
43440,attack
105449,attack
57227,normal
59199,attack
41906,normal
67441,normal
84625,attack
36089,normal
111141,attack
6785,normal
32306,normal
110865,attack
36771,normal
41303,attack
27207,normal
59426,attack
50452,attack
45037,normal
103275,attack
21943,attack
17600,attack
114818,attack
94753,normal
71971,normal
107287,normal
8214,normal
59979,attack
75454,attack
88267,attack
117712,attack
22425,normal
75549,normal
38749,normal
52255,attack
51019,normal
81370,normal
8286,normal
74123,normal
18934,attack
113693,attack
118046,attack
124632,normal
3128,attack
40269,normal
27951,normal
122931,normal
29300,attack
73346,normal
109966,normal
59355,attack
11304,attack
31153,normal
66172,normal
103032,attack
12733,normal
52663,normal
14388,attack
98286,normal
112831,normal
20893,attack
8107,normal
25769,attack
52672,attack
71571,attack
123352,normal
30929,attack
24498,normal
112613,normal
107132,attack
16721,normal
122258,normal
68780,normal
104321,normal
57931,attack
61737,normal
34950,attack
63536,normal
1544,attack
63702,normal
17195,normal
96658,attack
28413,attack
57693,attack
28065,normal
71956,normal
101727,normal
4553,normal
14832,normal
74935,attack
6100,attack
49342,normal
80292,attack
47612,normal
74849,attack
120606,attack
118767,normal
49054,attack
74474,normal
125492,attack
6959,attack
13005,attack
53030,attack
66678,normal
47664,attack
30686,normal
58209,normal
115781,attack
6065,normal
26676,normal
103556,normal
110859,normal
23561,normal
112526,attack
29290,normal
9782,attack
106010,normal
105859,normal
106058,attack
32179,normal
24631,attack
58106,attack
7111,attack
117568,normal
70423,normal
12099,normal
42837,normal
6755,normal
91872,normal
102389,normal
58875,attack
4481,normal
27263,normal
82974,normal
48153,normal
47410,normal
113173,attack
4280,attack
102044,attack
61122,normal
79866,normal
73691,attack
53780,normal
124923,attack
109656,normal
120940,attack
22451,normal
40555,attack
34451,normal
78067,attack
61648,normal
58720,attack
58471,normal
83050,normal
44593,normal
2126,attack
46743,attack
49787,normal
51440,attack
107656,normal
122851,attack
97587,normal
74635,attack
911,attack
44130,attack
91751,normal
100661,attack
76911,normal
112056,attack
99268,normal
28890,attack
97081,attack
121520,normal
32,normal
30028,attack
52653,normal
119999,attack
49746,attack
89288,attack
79554,normal
113830,attack
41265,attack
63451,attack
57292,attack
1773,normal
16617,normal
16209,attack
118958,attack
94442,attack
47977,attack
76679,normal
59380,attack
34282,normal
30721,normal
36100,attack
97211,normal
118242,attack
44206,normal
15345,attack
90376,normal
50159,attack
65048,attack
119283,normal
80329,attack
85686,normal
96243,normal
68870,normal
39393,attack
59711,normal
69253,attack
49556,normal
35704,attack
57376,normal
60528,attack
49087,attack
78846,normal
69857,attack
16763,attack
40710,normal
3025,attack
112401,normal
115141,attack
70321,normal
26848,attack
37296,attack
10586,normal
91419,attack
25999,normal
110598,attack
44917,normal
15415,attack
75245,normal
36584,normal
74205,normal
57450,normal
9559,attack
17767,normal
38832,attack
91377,normal
122393,normal
82638,attack
29818,attack
77165,normal
5194,normal
32191,attack
44614,attack
5537,normal
68750,normal
98169,normal
88394,normal
10306,normal
72144,attack
28964,normal
15140,attack
44697,attack
110362,attack
37753,normal
41890,attack
46772,attack
87032,normal
89859,attack
64840,attack
8095,attack
21786,normal
51691,attack
25801,normal
15620,normal
119023,normal
69136,attack
3760,attack
31631,attack
84022,normal
37583,normal
25921,normal
21027,normal
21344,normal
30195,normal
9521,attack
84738,attack
41324,attack
54750,normal
110537,attack
84250,normal
76845,attack
119644,normal
102458,normal
106275,attack
89010,normal
62299,attack
96275,normal
57029,normal
18623,normal
95278,attack
81475,normal
58405,attack
61206,attack
89127,attack
30473,attack
114569,attack
110075,attack
42338,normal
109558,normal
102419,attack
53005,attack
95476,normal
78764,normal
12259,attack
71630,normal
38118,normal
31777,attack
100764,attack
108963,normal
51703,normal
116419,attack
89245,attack
105201,attack
111964,attack
33492,attack
98473,normal
111269,normal
34143,normal
121150,attack
81098,normal
46487,attack
70960,normal
368,attack
42344,attack
82741,normal
9444,normal
53635,normal
26499,normal
89173,normal
18652,normal
60122,normal
88667,normal
91277,attack
111660,normal
35014,attack
120623,attack
109853,attack
97251,normal
12827,attack
93167,attack
74224,attack
21162,attack
13408,attack
37673,normal
16283,normal
88149,attack
80789,attack
35423,attack
122472,attack
57684,attack
125322,attack
53769,normal
38263,normal
42935,normal
125222,attack
99627,normal
82024,attack
74068,attack
100947,attack
113677,normal
11454,normal
97981,normal
119170,normal
46149,attack
26651,normal
55290,attack
113811,attack
8092,normal
121277,normal
89741,attack
94751,attack
113586,normal
93113,attack
67167,attack
112962,normal
51402,normal
6696,attack
17068,attack
75268,attack
21703,attack
74580,attack
100076,normal
42324,normal
87334,attack
105378,normal
37914,attack
46187,attack
56904,normal
98591,normal
119848,normal
22532,attack
50585,normal
100761,normal
64753,attack
125555,normal
74148,attack
18697,normal
24797,attack
73938,attack
55055,normal
8198,normal
48364,attack
98288,normal
7723,attack
57008,normal
101526,normal
74673,normal
114224,normal
114699,normal
103697,attack
39946,normal
19569,normal
21765,normal
9149,attack
52958,attack
48135,attack
3958,attack
26979,normal
32848,attack
10747,attack
100321,attack
125481,normal
124298,normal
123797,normal
45320,attack
75892,normal
49912,normal
98380,normal
55998,attack
89307,normal
60455,normal
95902,normal
120148,normal
26722,normal
62363,attack
78550,attack
72729,attack
107475,normal
91406,attack
77677,attack
81360,normal
85355,attack
20194,attack
76361,normal
27535,attack
34609,normal
99604,attack
39969,normal
93737,normal
124115,attack
72015,normal
57869,normal
36132,attack
60438,attack
2085,attack
79432,normal
36979,attack
46022,normal
8532,normal
87935,attack
114889,normal
40571,normal
92795,normal
114837,normal
92322,attack
41968,attack
8417,normal
25575,normal
11158,attack
9136,normal
113238,attack
101446,attack
106222,normal
96303,attack
16292,normal
47960,normal
16748,normal
98496,normal
78122,attack
12611,normal
45257,normal
49303,attack
13274,attack
41350,attack
52940,attack
6584,normal
92393,attack
49427,normal
96733,attack
94977,attack
102423,normal
61362,attack
105396,attack
89405,normal
64839,attack
47578,attack
65670,attack
60758,attack
22850,normal
47484,attack
60597,attack
60907,normal
119853,normal
69272,normal
12362,attack
60957,attack
81193,normal
116184,attack
2442,attack
8471,attack
56830,normal
83718,attack
38307,normal
80392,normal
97530,normal
44920,normal
79969,attack
8708,normal
17006,normal
102620,normal
115708,normal
29933,normal
64356,normal
102192,normal
70981,normal
96183,normal
72501,attack
60736,normal
8001,normal
117796,normal
46215,normal
123971,attack
21642,normal
61901,normal
111952,normal
100151,attack
81394,attack
57948,normal
82509,normal
102730,attack
29764,attack
74114,normal
48560,normal
14258,normal
88407,attack
81558,attack
9584,normal
90428,attack
79327,attack
86280,normal
36104,attack
48217,attack
56260,normal
61802,attack
15771,attack
43216,attack
112395,normal
77660,normal
103002,attack
81792,normal
25487,normal
81203,attack
32305,normal
31917,normal
36519,normal
83670,normal
81184,attack
109291,attack
4975,normal
40651,normal
17367,normal
24002,attack
43571,normal
62707,attack
103565,attack
117974,normal
12594,normal
20536,attack
49430,normal
61681,normal
113090,normal
111086,attack
122688,normal
74931,normal
31539,normal
95661,normal
111564,normal
95300,attack
7206,normal
90935,normal
121925,normal
22531,attack
8719,normal
81195,attack
40584,normal
54907,normal
53369,normal
110950,normal
95568,attack
95510,normal
72592,attack
100387,normal
53441,normal
112656,normal
28749,normal
27840,normal
117784,normal
119497,attack
97827,normal
114819,normal
53764,attack
96655,attack
96881,attack
67093,attack
111314,normal
93432,normal
69893,attack
66669,attack
70916,attack
100731,normal
113833,attack
95388,attack
33318,normal
51407,normal
123659,attack
56183,normal
91382,attack
87184,attack
108237,normal
367,normal
57798,attack
55763,normal
43951,normal
104430,normal
114143,attack
82645,normal
24518,attack
85469,attack
115214,normal
62996,attack
14849,normal
107455,normal
22605,normal
67416,attack
112811,normal
71843,normal
80240,attack
57930,attack
97720,attack
71049,normal
85325,attack
66783,normal
61885,normal
62867,normal
90116,normal
101710,normal
52168,attack
15145,normal
14562,attack
41537,attack
56470,normal
18770,attack
37143,normal
28091,attack
77685,normal
70407,attack
111462,normal
25889,normal
78520,attack
110230,attack
1628,normal
112845,attack
107581,attack
18045,attack
33847,normal
53129,normal
50149,attack
76698,normal
49413,normal
32317,normal
24171,normal
114899,attack
5704,normal
1465,attack
94784,attack
123345,attack
43080,normal
5293,normal
90291,normal
64200,normal
38995,attack
87454,attack
107846,attack
74847,attack
88316,attack
15381,attack
80300,normal
44758,attack
10674,attack
115597,normal
71671,attack
55695,attack
101728,attack
15166,normal
99415,normal
108255,attack
46814,normal
17144,normal
62709,normal
43304,attack
101235,attack
3188,normal
109750,normal
117341,attack
110429,attack
43790,attack
78113,normal
36026,normal
33393,attack
118575,normal
108037,normal
37908,normal
125816,normal
44617,normal
61054,attack
40237,normal
58913,attack
34523,attack
21369,normal
17860,normal
17166,normal
121724,attack
205,normal
47374,normal
69084,normal
110670,attack
19664,attack
122369,attack
39397,attack
83148,attack
56277,attack
84213,normal
112919,normal
85687,attack
123127,attack
123606,normal
85987,attack
102362,normal
107741,normal
60458,normal
44600,normal
2805,attack
76946,normal
89625,attack
94435,attack
53760,normal
83850,normal
88016,normal
70541,normal
43859,normal
73898,attack
61397,attack
80375,attack
88624,normal
124575,normal
96754,normal
93377,normal
39109,attack
24710,normal
120072,attack
9306,attack
12329,normal
2578,normal
7334,normal
27183,normal
14834,normal
84182,normal
22363,normal
99714,attack
22009,normal
105696,attack
53795,attack
84346,normal
59730,normal
37935,normal
114698,normal
109455,normal
91854,attack
47407,normal
114935,normal
97505,attack
100923,normal
70873,normal
81085,normal
25843,attack
124946,normal
68199,attack
84865,attack
71712,normal
103088,attack
15207,attack
46747,attack
25315,normal
106984,normal
58437,normal
99546,attack
4796,attack
120378,attack
97049,attack
121344,attack
47238,normal
94818,attack
64073,normal
9450,attack
101376,normal
116196,normal
89123,attack
14392,attack
30400,normal
82539,normal
97977,normal
29391,attack
52349,attack
44356,normal
24069,normal
80364,normal
25481,attack
14920,attack
123850,normal
97784,attack
22996,normal
105098,normal
106415,attack
107670,attack
100194,attack
60864,normal
116629,normal
78442,normal
86012,attack
90441,attack
85829,normal
108189,attack
124372,normal
47420,attack
106719,attack
111089,attack
93631,normal
97443,normal
55196,attack
37125,attack
104381,attack
101102,normal
3904,normal
12403,attack
86105,attack
119823,normal
112986,attack
45236,normal
90217,normal
47884,normal
50424,normal
80601,attack
97345,normal
96568,attack
83415,normal
40510,normal
105687,attack
25310,normal
3534,normal
86418,normal
88691,attack
54445,normal
34003,attack
13573,attack
40416,normal
21286,normal
83009,normal
36617,normal
61632,attack
56794,normal
100188,normal
107808,normal
113519,attack
31855,normal
69120,attack
114753,normal
36366,normal
57579,normal
115199,attack
33261,normal
9883,attack
88409,attack
46640,attack
72606,attack
80674,normal
30862,attack
70906,normal
41489,normal
84403,attack
34480,attack
47487,attack
7291,normal
96277,attack
89175,normal
18609,normal
57010,normal
99657,attack
3110,attack
92402,attack
36574,normal
83344,attack
76188,normal
116566,attack
58800,attack
56469,normal
67836,normal
76250,normal
90169,normal
83287,normal
75061,attack
93324,attack
59089,attack
41683,attack
49081,normal
37396,attack
51889,normal
39251,attack
117838,normal
61993,normal
42402,attack
39514,attack
13714,normal
86825,attack
112394,normal
36737,normal
58916,normal
56053,attack
87764,attack
22386,attack
81310,attack
92789,attack
118779,normal
32359,normal
99645,normal
50892,attack
87035,attack
82752,normal
79548,normal
100551,normal
101873,normal
92317,normal
43700,normal
92176,attack
24138,normal
21925,normal
113016,normal
73928,normal
116030,attack
122251,attack
61763,normal
7606,attack
69831,normal
75336,normal
9178,normal
78395,normal
113962,attack
94184,attack
39966,attack
120543,attack
78208,attack
110880,normal
73786,normal
43918,attack
92852,attack
46331,normal
71791,normal
1550,normal
94074,attack
3319,normal
58175,attack
109813,normal
58995,attack
